x,y,z
485.3099598451052,56.02659682613216,a
474.2053584397149,83.50795122494003,a
439.11508420803506,95.53841333313306,a
410.17125525579854,87.57058174613832,a
505.93249197261883,65.94435916023218,a
426.1689674821857,69.23911190460365,a
436.35867629618093,97.87028496074566,a
471.8252063878362,107.49057254200807,a
469.7275503264678,37.7775192508862,a
469.0168106011712,20.89597870954367,a
472.20711469741804,109.9243275297519,a
506.0204798768892,97.9231363763493,a
467.9293198863057,70.71855030494828,a
481.58645551508374,27.797403638291087,a
421.7638663047429,77.12534260731508,a
472.7693977933785,65.1195086857885,a
418.6132483605099,36.00705951200814,a
403.7073886230047,161.1770236127868,b
424.3172075995254,152.10070717119618,b
425.77254485469854,253.64427337468305,b
394.4258014622533,183.3450577526026,b
454.60585784924865,209.8519450893533,b
424.57185853885204,112.388626281739,b
430.5969432628544,179.42863602481458,b
470.56612293326407,218.21581761365894,b
459.86153268835477,185.04940804370324,b
413.3065690270563,141.40322659381218,b
415.6056642691816,176.28352586637033,b
415.92445518308296,168.82685121665207,b
449.7956777025298,149.5980520868281,b
407.0116776612743,186.76414905468164,b
381.81352830953085,127.78654541948504,b
363.9347769596327,185.86172890011812,b
379.68934289170755,147.18626133193516,b
386.3898023225524,172.47292014223478,b
452.52149434171366,208.48288344073285,b
372.2203052765201,227.36084846932266,b
422.9330911474689,212.4889367601911,b
394.0175735538205,196.2379876164078,b
423.81443487220486,176.41826660987198,b
379.8953858516979,227.61587398824753,b
358.8039450801557,228.62838411464367,b
382.74830765696925,192.18173794515604,b
388.7897309641486,265.2703815679214,b
405.04038544657084,205.56505733298332,b
419.98114621831013,269.4269524391027,b
393.5602387851436,253.4527708407708,b
479.96484743883934,242.6486415750535,b
424.04878815563353,248.94738090057203,b
446.14982141546454,260.33461914230105,b
437.4329639794941,238.71950421249284,b
484.3461978515464,201.51664862124733,b
436.1555896816643,246.5247316314857,b
445.0478334584194,207.66480801780654,b
454.7421700766841,209.8282711720958,b
436.39845050861004,210.9252209196016,b
463.52715431202387,220.84638474932808,b
394.7498649129117,231.6856048317415,b
500.3035645014867,201.15595087285715,b
506.8172850067761,183.2380896822205,b
506.12858504359514,153.6288242743483,b
486.46397473010717,169.59303454799812,b
524.921095759397,217.69556601709064,b
522.8733354159573,205.47193486188502,b
512.9847817291566,198.63546682008615,b
519.2478206627562,227.3735445669069,b
502.6590526006214,270.38497469533917,b
497.5280504388411,267.37867480209457,b
624.6753256845308,268.6131601013063,b
534.026147350157,263.20109550189454,b
575.3796378197255,280.60985624987757,b
530.3037354132431,280.0100509589781,b
569.9381626527905,262.60951482736084,b
543.8432025620989,284.6950057454822,b
509.6969984670611,328.4454389781886,b
553.7272880423513,345.30678615531315,b
519.9736666931548,347.90597898615636,b
535.9488280326809,319.1467076250114,b
512.9159409368816,360.7194342493057,b
528.1431991515436,345.2343397290026,b
583.7536690745143,401.47996104148723,b
595.7103848439763,334.5370985100376,b
528.3865123315875,400.0951918894322,b
540.4873130002204,426.54006364960367,b
516.9365941873325,451.9578569875337,b
519.9719265874345,441.57399068523716,b
468.2998009819637,436.62494206555135,b
466.0954901132109,455.1759482274449,b
469.52387560050425,427.98584059784787,b
490.5453974820922,452.4625468569701,b
467.0433306925006,438.8459791028778,b
424.463514136036,445.1501040990385,b
425.52658588675115,446.7733680153829,b
427.2867072499309,420.27571090239786,b
409.8720207112666,410.7158000359477,b
427.5974459349197,432.81942727644065,b
417.22344091139485,430.0757914035531,b
417.88748083610653,421.58542142217595,b
400.78504984616836,407.2167641918935,b
374.0319062476875,439.9641538673576,b
423.05372131183134,423.3313746582673,b
424.11241045204616,401.744746808606,b
404.6948489111229,411.77697564462085,b
389.58055586667695,400.8878789600307,b
374.96099908758777,387.1991441416951,b
385.348649918091,375.01501159321293,b
389.1699860316565,419.69937519276175,b
440.9037382749811,390.70331775892487,b
399.12262416731267,381.28704556423753,b
423.7649068803699,384.72735224084215,b
346.0223684637033,369.4859752192,b
295.4746032786915,414.1603128578887,b
307.81982596587966,377.4432012372744,b
284.1098812984178,374.06246920516276,b
215.66600718427287,371.7846461505725,b
260.09297589143875,382.9073773251362,b
247.7192144474177,389.63923380952747,b
223.60350980218672,432.5471104870779,b
204.95848029305168,395.95877041608264,b
192.31663375471678,387.0000085279314,b
217.09734233073894,416.28943227679775,b
244.6880026959271,428.2362792132278,b
161.97311220153156,439.4066723841469,b
202.26131130195307,434.0807689154736,b
152.19254402497938,438.38472140820704,b
246.0592848173102,452.1060762717996,b
231.49497071652195,466.77172003887705,b
268.1152893874981,487.57314066223375,b
231.6362362366673,472.30659889055283,b
277.5038150504708,469.31314409307765,b
289.7644948950791,461.42980727246436,b
347.1243733552575,463.90031390059346,b
332.30512203723055,425.14429157370313,b
346.00316001111617,439.04246953709196,b
385.1143760020367,481.0356702895432,b
401.33506930758364,492.7335197702086,b
429.313241597882,460.5848075001444,b
412.93353210719624,435.3019493295688,b
434.9010900996793,411.22009412428304,b
456.31673165501434,385.3155494170413,b
456.6502376120218,398.10129945937456,b
451.8197609180958,359.64331499936304,b
450.1849675905354,320.8998334667281,b
488.2150447339499,358.0588648952597,b
456.45215271974484,291.50120127085677,b
459.4360798502554,329.5087154507076,b
456.02434119701877,336.9933388325497,b
505.4744424159369,298.94627038898483,b
491.99398217092585,249.99552568979948,b
468.1327506925608,302.60547807200294,b
475.32796303312836,259.6520610027517,b
511.4145725937782,331.8945275765916,b
424.201219376706,288.99234410506267,b
458.24620207306293,242.30007188626155,b
453.0971190812424,315.82288934788403,b
475.10135220861093,255.90562832793637,b
465.88089790893684,255.39993015493786,b
456.92598713456283,269.4683621934889,b
473.1584912890504,301.26413082651584,b
477.15085228290434,321.3970537378947,b
523.3840768700726,315.95197888841506,b
468.11300937525493,311.2273173190373,b
483.81968876741337,378.41987746295604,b
496.9522915825334,388.6801276405085,b
488.78291471998443,336.2913735751957,b
480.95769672445573,366.6732706476056,b
457.98944468956023,369.5996435751707,b
480.70046203001215,405.62937846610527,b
395.70515081723556,423.0781925352904,b
429.3420221022161,431.84620322220997,b
384.61509551238277,401.7808948798578,b
340.019551515709,412.58826765917365,b
379.12744521541725,427.6375684021524,b
367.04440664637417,422.1014895677,b
356.7869128967003,392.07340005845003,b
315.92784820258447,375.0961462840345,b
331.5157956760202,419.99243075983674,b
312.85995794754484,435.72639866845026,b
303.71346445884865,385.524195309477,b
349.5958456099578,455.19691622899745,b
255.49633118702747,451.9975798389508,b
320.48199726200505,407.9802789519637,b
221.87292046465834,439.5990566400361,b
359.03125905863595,330.5249753862308,b
360.020568473945,333.1714700801788,b
389.1989431034663,326.456895219747,b
427.1659943473983,336.8861074905376,b
440.81580712196984,341.74669807584297,b
413.26260813857095,348.1494004486908,b
377.30636569857455,339.6352156063217,b
396.6137173550621,327.8593096874078,b
391.9872276313388,328.8143029724771,b
376.2744758180274,325.0120393175882,b
359.3472564244969,352.07836649420125,b
388.9063170175211,346.16692887231113,b
352.0551244913755,368.8930066964442,b
300.1154997783822,332.60644402905336,b
284.4195564377,398.88601851531877,b
365.2439485851143,415.16689773441396,b
338.6928353859843,354.0365703622233,b
354.0380605623285,326.2177243253166,b
284.24181019649376,367.91232792686435,b
343.71776390642964,331.41675219735407,b
329.73436111200067,367.04612479755576,b
411.8160682156665,336.325213998317,b
405.8732767361299,308.51576868367124,b
397.3972343042164,276.9460018323118,b
412.4811243197396,359.3133601262275,b
398.4650252698593,327.8083223825996,b
354.04967553512415,324.16168889167056,b
380.47733758159586,298.5130498229332,b
459.5868997409266,312.7743812933201,b
411.1639219943875,311.11527014700977,b
425.46882069114247,332.7528417396143,b
455.69739246174015,294.22291159005306,b
450.90396642671686,295.01334434247366,b
271.6187008683719,433.50948628111723,b
188.71658998242725,392.79849430134016,b
210.69732575798375,421.33761739470907,b
223.03388060818423,385.5251174475184,b
214.59841733323728,455.7660421272803,b
190.32810733319837,373.8470406068265,b
179.99271774605984,346.4054525208405,b
141.45105748025645,331.34764188291587,b
196.29683157150305,324.19867745097804,b
121.07863997152313,306.72216166701526,b
99.59751367468303,250.38728328754257,b
167.20017951577884,256.5784708039113,b
109.19795429235705,253.05557255205022,b
134.19490022525247,316.9561270645705,b
151.80096232312496,256.2729375829198,b
129.1058585378786,249.2982743809417,b
142.08263475355872,295.96132802139516,b
90.60912934826919,251.98376927598565,b
154.77675719680855,268.662343645802,b
151.1893782047556,243.16426543145957,b
122.74793235062543,265.3906420726714,b
94.29566868047561,247.9702968868603,b
96.20153307082185,255.47452570361398,b
134.79170129900035,219.6741182440769,b
80.11407019064441,215.97204689921773,b
113.89678847036491,132.51804715243475,b
75.63459095176225,220.8282491125055,b
20.264331403900037,206.64070017580224,b
56.95862856550446,222.81600748666648,b
72.7237973176483,150.10415955488196,b
60.263983748446854,171.1073688993858,b
115.43317754221425,206.7011976827455,b
41.330505833692,202.44992535440412,b
77.41585534253107,193.45122423992422,b
139.68204422763384,263.88033957917077,b
87.12080897047277,238.35949296258798,b
152.08846603156462,265.83995021379013,b
141.55565330729092,232.058785099766,b
126.86992062708049,293.5087755208332,b
198.6225290983058,264.4725015117201,b
234.32221021080846,285.5829996357337,b
219.07584975879726,316.5892974728333,b
178.10785318969974,289.6404092914256,b
267.22893501870607,320.9225678446383,b
246.4145472609701,367.5425359436181,b
261.52907629050446,398.2948345793916,b
273.23201046488117,367.2626451189599,b
279.0991114730039,420.11774491634986,b
335.07583254284236,392.33635757498087,b
322.8739593288012,434.24738677853554,b
316.51892699427316,427.16459994660454,b
316.47789104558444,448.39860757771004,b
277.7939329148111,415.88708239924114,b
255.0043927930836,382.4903140177612,b
228.21422429423197,384.50907913691003,b
146.14861412585338,437.653975472015,b
126.03452172670355,343.12494849699164,b
74.31322055679301,346.3263948913725,b
21.305854341579945,308.0045615765275,b
33.383317217419474,330.8525151845495,b
21.882857201674184,329.8979464576967,b
39.55395442759433,290.16130117305056,b
30.345429641538164,266.7375254829882,b
20.229241629436142,248.34475145052411,b
23.453753921788646,206.12376826288778,b
77.55232809609626,280.25752240183465,b
19.95601509992153,316.45175946285565,b
14.071374595645278,330.1466607305674,b
41.8603305585741,359.24505547733565,b
49.59574666373824,415.3345837928105,b
97.34307453517636,431.7621409585843,b
62.4586306916362,439.77998409880615,b
103.00352421684906,475.18124253925384,b
73.13547594579394,454.4033513214296,b
66.49304081085948,487.24703129472783,b
89.41173938544357,471.8287691419712,b
117.63599258942527,488.22378817861437,b
100.94833396413712,484.1753105031711,b
121.77589599692314,456.8453473663329,b
102.25709367333117,470.1155941899272,b
137.93008468766683,448.6076796016894,b
139.69395166923937,461.7481210270141,b
143.98268491771861,394.7295935265345,b
113.45651836244942,375.7892142965429,b
110.55107409939356,357.58609418787677,b
95.68734632558233,348.2001426417021,b
140.92495677418708,343.1728174540809,b
97.44491680829451,310.6804847258894,b
216.41185635325152,350.6261927715064,b
206.46858183178207,309.634717091061,b
186.48832137257563,383.0015750719033,b
188.69659877389662,353.72040321392956,b
195.53941466945656,328.43186301785363,b
270.53973653711387,98.94957168789853,b
269.1489238385274,149.75025551864923,b
400.5163697601585,447.7394140562149,a
469.0075244305198,393.82660066628785,a
331.18174313676235,383.86204690670417,a
